seq_len,wall_time,cpu_time,rnadist string,rnadist tree,rnapdist,f1score,mcc,auc
63,0.075,0.076,12,6,28.572,0.905,0.826,
120,0.022,0.023,0,0,13.802,1.0,1.0,
258,2.712,2.722,28,14,91.388,0.946,0.921,
32,0.001,0.001,0,0,2.191,1.0,1.0,
111,0.014,0.014,0,0,22.613,1.0,1.0,
77,0.357,0.359,8,4,18.485,0.948,0.923,
71,0.237,0.239,12,5,21.556,0.915,0.872,
72,0.078,0.078,0,0,21.339,1.0,1.0,
126,0.016,0.016,0,0,29.625,1.0,1.0,
154,1.731,1.733,18,10,71.488,0.935,0.891,
74,0.069,0.069,0,0,30.84,1.0,1.0,
62,0.046,0.046,4,2,24.612,0.968,0.953,
120,0.022,0.022,0,0,59.824,1.0,1.0,
52,0.017,0.017,4,2,6.804,0.962,0.88,
95,0.049,0.049,4,2,27.895,0.979,0.948,
74,0.176,0.176,12,6,14.25,0.919,0.88,
65,0.11,0.111,10,6,18.115,0.908,0.868,
174,0.564,0.565,16,8,73.905,0.954,0.928,
206,2.017,2.021,28,14,86.629,0.932,0.902,
52,0.002,0.002,0,0,9.022,1.0,1.0,
120,0.012,0.012,0,0,59.391,1.0,1.0,
55,0.004,0.004,0,0,4.685,1.0,1.0,
377,72.662,72.804,52,29,159.567,0.92,0.877,
159,0.293,0.294,14,8,64.163,0.95,0.916,
53,0.044,0.044,4,2,7.71,0.962,0.945,
331,36.554,36.626,32,17,128.433,0.946,0.912,
46,0.018,0.019,4,2,16.716,0.957,0.933,
20,0.009,0.009,0,0,0.336,1.0,1.0,
184,2.603,2.609,20,10,88.103,0.946,0.904,
120,0.016,0.016,0,0,26.96,1.0,1.0,
102,0.019,0.019,0,0,25.781,1.0,1.0,
29,0.012,0.012,4,2,1.03,0.931,0.898,
231,0.606,0.609,8,4,23.325,0.983,0.974,
118,0.094,0.094,4,2,26.509,0.983,0.975,
48,0.258,0.258,16,9,24.113,0.792,0.71,
190,3.546,3.553,32,18,118.792,0.905,0.772,
360,21.223,21.263,46,24,244.647,0.933,0.817,
206,1.198,1.201,28,14,77.778,0.932,0.902,
27,0.013,0.013,4,2,1.209,0.926,0.894,
49,0.013,0.013,4,2,3.473,0.959,0.939,
75,0.003,0.003,0,0,26.724,1.0,1.0,
93,0.785,0.786,28,16,16.942,0.828,0.763,
201,4.908,4.918,84,36,113.067,0.821,0.662,
195,0.407,0.408,4,2,55.328,0.99,0.984,
154,1.526,1.531,24,12,70.169,0.922,0.869,
64,0.249,0.249,10,6,33.5,0.906,0.855,
233,5.963,5.975,18,10,48.401,0.957,0.938,
55,0.119,0.119,12,6,15.483,0.891,0.833,
27,0.0,0.001,0,0,0.525,1.0,1.0,
77,0.231,0.231,12,6,19.564,0.922,0.885,
83,3.193,3.209,30,16,25.435,0.807,0.747,
198,2.419,2.433,34,20,65.891,0.884,0.821,
43,0.059,0.059,12,6,13.702,0.86,0.788,
146,0.354,0.355,4,2,56.42,0.986,0.978,
136,0.019,0.019,0,0,18.36,1.0,1.0,
299,0.222,0.222,0,0,174.883,1.0,1.0,
215,1.05,1.052,12,6,123.794,0.972,0.949,
339,2.851,2.857,30,16,235.399,0.953,0.887,
135,0.702,0.704,8,4,36.711,0.97,0.955,
67,0.363,0.364,28,16,21.852,0.761,0.69,
81,0.024,0.024,4,2,15.03,0.975,0.96,
126,3.488,3.494,40,20,43.075,0.841,0.769,
206,1.95,1.954,32,16,81.646,0.922,0.889,
177,0.708,0.709,12,6,50.057,0.966,0.946,
47,0.023,0.023,4,2,6.82,0.957,0.938,
151,0.917,0.919,8,4,56.09,0.974,0.96,
206,2.268,2.277,24,12,90.574,0.942,0.916,
331,25.848,25.939,26,14,130.797,0.958,0.932,
88,0.316,0.317,12,5,33.508,0.932,0.895,
80,0.61,0.611,12,6,42.595,0.925,0.885,
119,0.02,0.02,0,0,26.559,1.0,1.0,
96,0.539,0.541,8,4,5.6,0.958,0.939,
75,0.281,0.282,12,5,9.514,0.92,0.88,
92,0.403,0.405,12,6,11.461,0.935,0.907,
62,0.337,0.338,20,9,11.683,0.839,0.763,
171,6.492,6.505,32,17,47.178,0.895,0.844,
115,0.013,0.013,0,0,16.667,1.0,1.0,
96,0.396,0.397,12,6,3.576,0.938,0.91,
74,0.362,0.363,24,12,61.449,0.838,0.627,
58,0.017,0.017,0,0,15.835,1.0,1.0,
75,0.393,0.394,16,8,16.004,0.893,0.84,
76,0.01,0.01,0,0,15.819,1.0,1.0,
26,0.01,0.01,0,0,7.748,1.0,1.0,
77,0.005,0.005,0,0,26.166,1.0,1.0,
146,0.553,0.554,4,2,56.196,0.986,0.978,
129,0.362,0.362,8,4,7.952,0.969,0.953,
126,3.236,3.254,0,0,25.979,1.0,1.0,
258,3.221,3.239,52,24,86.985,0.907,0.864,
110,0.012,0.012,0,0,43.201,1.0,1.0,
119,0.994,0.996,20,10,31.665,0.916,0.881,
34,0.043,0.043,8,4,5.301,0.882,0.838,
76,0.004,0.004,0,0,23.678,1.0,1.0,
126,3.477,3.49,28,16,14.79,0.873,0.822,
190,2.97,2.982,32,18,109.392,0.905,0.777,
75,0.013,0.013,0,0,27.311,1.0,1.0,
60,0.003,0.003,0,0,1.966,1.0,1.0,
72,0.009,0.009,0,0,14.7,1.0,1.0,
156,0.209,0.209,10,6,57.137,0.962,0.937,
120,0.02,0.02,0,0,41.937,1.0,1.0,
75,0.15,0.15,8,4,66.014,0.947,0.778,
32,0.032,0.032,6,4,14.662,0.875,0.826,
77,0.016,0.016,0,0,28.116,1.0,1.0,
23,0.007,0.007,0,0,6.862,1.0,1.0,
67,0.056,0.056,0,0,32.094,1.0,1.0,
29,0.001,0.001,0,0,9.729,1.0,1.0,
266,15.239,15.299,52,26,178.07,0.902,0.833,
161,4.825,4.834,20,10,41.332,0.938,0.911,
30,0.001,0.001,0,0,3.318,1.0,1.0,
119,0.018,0.018,0,0,24.122,1.0,1.0,
299,3.205,3.212,4,2,171.952,0.993,0.99,
120,0.028,0.028,0,0,27.164,1.0,1.0,
28,0.001,0.001,0,0,0.308,1.0,1.0,
144,0.831,0.833,8,4,26.309,0.972,0.959,
120,0.028,0.028,0,0,34.86,1.0,1.0,
120,0.253,0.255,0,0,23.906,1.0,1.0,
105,0.234,0.236,8,4,38.688,0.962,0.944,
118,0.065,0.065,0,0,36.204,1.0,1.0,
151,0.419,0.42,4,2,58.559,0.987,0.98,
46,0.055,0.055,8,4,16.98,0.913,0.871,
36,0.004,0.004,0,0,4.077,1.0,1.0,
48,0.002,0.002,0,0,10.633,1.0,1.0,
173,3.649,3.656,20,10,37.188,0.942,0.917,
35,0.001,0.001,0,0,0.287,1.0,1.0,
32,0.006,0.006,0,0,2.074,1.0,1.0,
206,2.806,2.812,32,16,123.667,0.922,0.889,
349,37.577,37.65,36,18,221.449,0.948,0.91,
116,1.218,1.225,4,2,39.837,0.983,0.973,
94,1.108,1.114,28,16,39.269,0.83,0.765,
20,0.0,0.0,0,0,1.836,1.0,1.0,
120,0.1,0.1,4,2,37.724,0.983,0.974,
77,0.003,0.003,0,0,28.296,1.0,1.0,
210,2.672,2.677,20,10,127.837,0.952,0.905,
48,0.002,0.002,0,0,10.438,1.0,1.0,
96,0.144,0.145,20,10,98.146,0.896,0.676,
55,0.004,0.004,0,0,1.038,1.0,1.0,
20,0.007,0.007,0,0,2.982,1.0,1.0,
122,0.011,0.011,0,0,24.799,1.0,1.0,
215,2.211,2.215,8,4,44.767,0.981,0.972,
171,4.777,4.787,30,14,54.173,0.906,0.86,
207,14.012,14.04,52,25,108.233,0.874,0.788,
67,0.287,0.288,10,5,28.478,0.91,0.867,
80,0.191,0.191,12,6,27.941,0.925,0.886,
117,1.007,1.009,16,8,82.536,0.932,0.771,
102,0.116,0.117,4,2,18.59,0.98,0.97,
29,0.001,0.001,0,0,2.075,1.0,1.0,
72,0.053,0.053,4,2,29.558,0.972,0.956,
77,0.067,0.067,2,2,21.407,0.974,0.959,
58,0.081,0.081,0,0,31.376,1.0,1.0,
20,0.0,0.0,0,0,1.194,1.0,1.0,
71,0.003,0.004,0,0,1.57,1.0,1.0,
75,0.177,0.178,12,6,41.9,0.92,0.885,
173,5.018,5.033,24,11,44.002,0.931,0.899,
115,0.019,0.019,0,0,24.207,1.0,1.0,
64,0.381,0.382,16,7,39.424,0.875,0.785,
120,0.016,0.016,0,0,34.608,1.0,1.0,
120,0.092,0.092,0,0,22.327,1.0,1.0,
67,0.284,0.284,16,8,15.25,0.881,0.83,
33,0.002,0.002,0,0,4.627,1.0,1.0,
349,26.818,26.869,46,24,222.416,0.931,0.88,
147,1.327,1.33,30,14,32.306,0.905,0.858,
81,0.032,0.032,4,2,29.185,0.975,0.957,
108,0.369,0.37,12,6,44.733,0.944,0.913,
142,1.644,1.647,12,6,33.099,0.958,0.938,
121,0.157,0.157,4,2,31.079,0.983,0.975,
93,0.381,0.382,10,6,20.476,0.935,0.906,
105,0.033,0.033,0,0,9.947,1.0,1.0,
75,0.432,0.433,14,6,14.569,0.92,0.88,
126,2.403,2.408,28,16,15.642,0.873,0.826,
74,0.385,0.386,20,10,35.02,0.865,0.8,
76,0.086,0.087,4,2,32.169,0.974,0.957,
25,0.001,0.001,0,0,1.702,1.0,1.0,
77,0.203,0.203,12,6,17.789,0.922,0.885,
76,0.011,0.011,0,0,25.91,1.0,1.0,
56,0.1,0.101,10,6,22.985,0.893,0.849,
126,0.017,0.017,0,0,28.022,1.0,1.0,
116,3.478,3.492,26,13,65.503,0.862,0.802,
206,2.958,2.963,36,18,122.924,0.913,0.876,
133,0.303,0.304,8,4,29.824,0.97,0.956,
38,0.001,0.001,0,0,2.492,1.0,1.0,
49,0.123,0.123,20,10,15.824,0.796,0.734,
173,5.273,5.291,20,9,37.963,0.942,0.915,
71,0.049,0.049,4,2,13.021,0.972,0.956,
48,0.002,0.002,0,0,4.977,1.0,1.0,
55,0.003,0.003,0,0,4.015,1.0,1.0,
112,0.121,0.121,4,2,35.854,0.982,0.973,
102,2.527,2.537,40,22,45.374,0.784,0.705,
28,0.001,0.001,0,0,0.979,1.0,1.0,
22,0.009,0.009,0,0,13.815,1.0,1.0,
159,0.282,0.283,14,8,62.076,0.95,0.916,
19,0.019,0.019,12,6,6.373,0.684,,
76,0.125,0.125,16,8,38.682,0.895,0.827,
231,0.644,0.645,8,4,24.339,0.983,0.974,
79,0.027,0.027,4,2,25.482,0.975,0.949,
256,0.612,0.613,6,4,134.755,0.984,0.975,
89,0.231,0.231,8,4,24.574,0.955,0.934,
377,117.111,117.565,70,38,157.201,0.899,0.846,
61,0.133,0.134,10,6,28.107,0.902,0.862,
258,3.092,3.098,8,4,73.533,0.984,0.976,
48,0.139,0.139,20,9,17.961,0.792,0.671,
119,2.107,2.111,16,10,53.063,0.916,0.879,
299,0.217,0.218,0,0,173.341,1.0,1.0,
95,0.168,0.169,8,4,29.163,0.958,0.937,
120,0.266,0.267,4,2,66.176,0.983,0.973,
105,0.043,0.043,0,0,10.356,1.0,1.0,
83,0.006,0.006,0,0,17.32,1.0,1.0,
37,0.002,0.002,0,0,4.274,1.0,1.0,
32,0.001,0.001,0,0,7.253,1.0,1.0,
62,0.043,0.044,4,2,21.653,0.968,0.953,
23,0.003,0.003,4,2,0.559,0.913,0.854,
266,19.7,19.732,64,32,191.618,0.88,0.797,
97,0.351,0.353,4,2,20.712,0.979,0.97,
17,0.006,0.006,4,2,3.683,0.882,0.838,
76,0.608,0.608,28,14,38.789,0.816,0.638,
117,0.461,0.462,8,4,57.212,0.966,0.946,
34,0.001,0.001,0,0,0.799,1.0,1.0,
55,0.03,0.03,0,0,6.573,1.0,1.0,
42,0.001,0.001,0,0,1.179,1.0,1.0,
46,0.002,0.002,0,0,3.634,1.0,1.0,
65,0.064,0.064,8,4,27.613,0.938,0.9,
118,0.138,0.138,4,2,19.382,0.983,0.975,
40,0.003,0.003,0,0,3.482,1.0,1.0,
74,0.227,0.227,12,6,13.258,0.919,0.882,
26,0.018,0.018,2,2,8.529,0.923,0.884,
369,19.153,19.224,40,20,304.838,0.946,0.738,
233,1.674,1.684,10,6,41.773,0.974,0.962,
32,0.006,0.006,0,0,3.292,1.0,1.0,
27,0.005,0.005,0,0,0.838,1.0,1.0,
75,0.155,0.156,12,6,13.689,0.92,0.883,
33,0.001,0.001,0,0,3.816,1.0,1.0,
29,0.002,0.002,0,0,3.971,1.0,1.0,
75,0.007,0.007,0,0,25.978,1.0,1.0,
26,0.007,0.007,4,2,19.986,0.923,0.835,
130,0.82,0.822,8,4,7.731,0.969,0.954,
215,2.583,2.588,8,4,43.742,0.981,0.972,
35,0.015,0.015,4,2,7.053,0.943,0.916,
77,0.162,0.162,12,6,41.804,0.922,0.883,
57,0.036,0.036,4,2,15.379,0.965,0.944,
77,0.034,0.035,0,0,29.364,1.0,1.0,
88,0.136,0.137,6,4,31.594,0.955,0.934,
120,0.07,0.071,0,0,67.222,1.0,1.0,
118,0.122,0.123,4,2,19.265,0.983,0.975,
120,0.022,0.022,0,0,20.422,1.0,1.0,
125,0.16,0.161,4,2,34.346,0.984,0.976,
85,0.447,0.448,14,7,17.219,0.906,0.86,
46,0.023,0.023,4,2,16.902,0.957,0.933,
207,9.007,9.024,44,22,106.296,0.884,0.805,
74,0.028,0.028,4,2,41.721,0.973,0.957,
56,0.1,0.101,4,2,11.619,0.964,0.947,
69,0.073,0.074,0,0,14.726,1.0,1.0,
29,0.0,0.001,0,0,0.882,1.0,1.0,
115,0.05,0.05,0,0,11.488,1.0,1.0,
101,0.089,0.09,4,2,26.467,0.98,0.969,
91,0.428,0.429,22,12,41.823,0.868,0.807,
70,0.357,0.358,16,8,9.583,0.886,0.839,
52,0.003,0.003,0,0,5.752,1.0,1.0,
117,0.719,0.721,8,4,60.197,0.966,0.946,
