seq_len,wall_time,cpu_time,rnadist string,rnadist tree,rnapdist,f1score,mcc,auc
77,614.306,770.557,12,6,17.559,0.922,0.882,
71,615.199,771.681,12,2,22.067,0.972,0.957,
72,22.732,29.28,4,2,11.153,0.972,0.957,
126,20.187,26.106,4,3,22.516,0.968,0.951,
154,615.174,771.653,32,17,76.822,0.883,0.807,
74,15.89,19.654,0,0,30.115,1.0,1.0,
62,614.326,770.6,10,6,24.846,0.919,0.88,
120,37.139,47.062,8,4,59.895,0.967,0.95,
52,614.386,770.687,4,2,6.099,0.962,0.883,
95,614.367,770.664,4,2,29.133,0.979,0.948,
74,614.421,809.426,12,4,4.122,0.946,0.917,
65,614.13,809.096,10,2,18.957,0.969,0.954,
174,615.839,811.299,22,11,66.156,0.931,0.892,
206,613.228,807.87,52,31,87.083,0.85,0.774,
52,14.299,17.396,0,0,8.458,1.0,1.0,
120,23.973,30.793,0,0,61.871,1.0,1.0,
55,14.159,17.108,2,2,3.258,0.964,0.945,
377,615.799,811.258,134,70,161.749,0.83,0.733,
159,613.932,808.828,30,16,65.99,0.899,0.827,
53,613.043,807.616,4,3,8.187,0.925,0.888,
331,614.141,809.122,76,33,123.545,0.897,0.834,
46,613.586,808.339,12,6,17.417,0.87,0.804,
20,13.947,16.564,8,4,2.327,0.8,0.724,
184,614.154,845.27,52,30,96.987,0.853,0.737,
120,15.57,19.984,2,2,25.492,0.983,0.975,
102,13.685,15.97,0,0,28.648,1.0,1.0,
29,613.485,844.388,2,2,2.157,0.931,0.89,
231,614.045,845.118,16,10,26.995,0.957,0.935,
118,94.081,123.998,8,4,19.499,0.966,0.949,
48,613.046,843.842,28,15,27.236,0.667,0.556,
190,614.672,845.971,42,18,123.369,0.926,0.825,
360,614.568,808.36,88,53,241.089,0.875,0.635,
206,613.968,807.581,82,45,99.908,0.83,0.751,
27,14.456,17.347,4,2,0.671,0.926,0.894,
49,614.257,807.981,4,2,0.329,0.959,0.939,
75,15.066,18.577,0,0,27.259,1.0,1.0,
93,613.558,807.038,54,28,29.24,0.731,0.595,
201,614.82,808.653,108,60,118.325,0.766,0.546,
195,613.358,806.759,12,6,51.9,0.969,0.953,
154,614.068,807.73,28,17,73.323,0.883,0.803,
64,614.698,808.504,14,3,36.833,0.938,0.902,
233,614.472,808.247,96,47,54.636,0.837,0.758,
55,613.394,797.242,6,3,16.558,0.927,0.884,
27,14.161,17.638,0,0,1.33,1.0,1.0,
77,612.907,796.619,12,4,19.945,0.948,0.923,
83,613.283,797.113,24,10,27.2,0.867,0.803,
198,613.517,797.433,74,32,64.519,0.859,0.779,
43,613.147,796.924,12,6,14.984,0.86,0.788,
146,613.652,797.619,10,6,59.166,0.959,0.934,
136,15.381,20.214,4,2,19.631,0.985,0.978,
299,613.603,797.553,16,10,176.764,0.967,0.95,
215,613.615,797.572,20,10,118.429,0.953,0.914,
339,613.706,797.703,46,23,206.291,0.932,0.837,
135,613.635,797.602,20,11,33.004,0.911,0.864,
67,614.452,798.467,28,13,9.352,0.806,0.729,
81,59.982,78.371,4,4,16.672,0.951,0.919,
126,613.399,797.276,54,20,41.01,0.825,0.74,
206,613.177,796.976,94,53,94.749,0.791,0.689,
177,613.474,797.386,18,10,53.638,0.944,0.909,
47,616.477,776.625,8,4,1.932,0.915,0.872,
151,288.72,364.799,8,4,49.258,0.974,0.96,
206,616.471,776.618,82,43,71.847,0.806,0.709,
331,617.006,777.255,46,20,138.832,0.94,0.903,
88,616.495,776.652,24,10,34.282,0.886,0.825,
80,616.216,776.336,32,20,36.273,0.838,0.747,
119,19.887,24.998,6,4,20.956,0.966,0.949,
96,616.471,776.623,12,6,2.823,0.938,0.91,
75,616.365,776.503,12,4,4.015,0.947,0.921,
92,615.274,775.158,12,3,3.712,0.957,0.935,
62,616.376,776.515,20,10,16.417,0.839,0.763,
171,616.538,776.714,46,20,58.571,0.889,0.836,
115,22.097,27.67,6,4,11.789,0.965,0.945,
96,613.443,754.786,20,12,15.109,0.875,0.814,
74,613.39,754.718,24,12,61.644,0.838,0.627,
58,13.149,15.476,0,0,14.849,1.0,1.0,
75,614.262,755.642,16,6,17.8,0.92,0.879,
76,47.551,57.836,4,2,6.965,0.974,0.961,
26,13.305,15.942,6,4,7.448,0.846,0.775,
77,17.069,21.37,2,2,25.798,0.974,0.959,
146,612.744,753.847,18,12,57.372,0.918,0.867,
129,613.355,754.676,16,12,18.527,0.907,0.858,
126,23.094,28.461,6,4,22.606,0.968,0.952,
258,613.03,754.246,54,29,104.703,0.888,0.831,
110,22.143,27.354,0,0,45.695,1.0,1.0,
119,613.403,754.744,62,31,40.844,0.765,0.649,
34,613.565,754.927,8,4,7.164,0.882,0.827,
76,13.374,16.333,4,2,24.968,0.974,0.96,
126,612.959,754.154,52,27,27.042,0.841,0.768,
190,613.331,754.652,42,20,131.905,0.905,0.772,
75,16.881,21.141,0,0,27.375,1.0,1.0,
60,13.615,16.799,0,0,1.439,1.0,1.0,
72,13.176,15.655,0,0,18.062,1.0,1.0,
156,613.982,852.999,30,19,51.922,0.878,0.796,
120,18.147,22.886,4,2,32.329,0.983,0.974,
75,614.647,853.968,20,10,77.083,0.867,,
32,614.807,854.182,16,8,13.113,0.75,0.684,
77,23.218,29.279,6,4,31.666,0.948,0.916,
23,19.097,23.978,2,2,6.023,0.913,0.863,
67,14.738,17.845,0,0,30.171,1.0,1.0,
29,14.447,17.142,0,0,8.893,1.0,1.0,
266,614.667,854.005,102,51,163.195,0.827,0.701,
161,614.512,853.771,84,40,52.529,0.77,0.659,
30,14.78,17.956,0,0,0.992,1.0,1.0,
119,34.49,43.953,4,2,19.778,0.983,0.975,
299,412.18,561.086,8,4,176.723,0.987,0.98,
120,23.102,29.148,0,0,17.439,1.0,1.0,
28,14.651,17.638,0,0,0.345,1.0,1.0,
144,613.355,769.232,12,6,27.174,0.958,0.937,
120,38.183,48.386,4,2,36.418,0.983,0.975,
120,21.485,27.525,4,2,18.548,0.983,0.975,
105,615.291,771.408,8,4,38.902,0.962,0.944,
118,31.602,40.034,6,4,43.68,0.966,0.949,
151,49.7,63.127,8,4,44.841,0.974,0.961,
46,614.097,770.084,16,4,20.41,0.913,0.877,
36,14.449,17.76,0,0,2.724,1.0,1.0,
48,14.263,17.294,0,0,9.917,1.0,1.0,
173,614.399,770.446,34,13,35.428,0.919,0.882,
35,14.124,16.871,0,0,0.231,1.0,1.0,
32,14.261,17.318,0,0,3.055,1.0,1.0,
206,614.17,770.172,62,43,122.426,0.82,0.735,
349,615.055,771.162,140,67,204.339,0.857,0.745,
116,614.477,770.542,20,10,42.453,0.922,0.876,
94,614.433,770.481,50,34,40.219,0.66,0.491,
20,14.286,17.465,0,0,0.182,1.0,1.0,
120,615.246,771.357,60,28,48.729,0.808,0.692,
77,14.109,16.874,0,0,29.53,1.0,1.0,
210,614.393,770.437,54,28,127.881,0.871,0.738,
48,15.237,18.568,4,2,10.186,0.958,0.939,
96,615.289,756.555,8,4,84.067,0.958,0.881,
55,14.859,17.801,4,2,4.16,0.964,0.947,
20,20.672,26.079,4,2,3.378,0.9,0.856,
122,35.825,45.128,6,4,25.556,0.967,0.95,
215,615.414,756.697,24,15,40.28,0.921,0.881,
171,615.057,756.297,70,34,59.363,0.836,0.749,
207,614.319,755.416,80,36,101.973,0.855,0.755,
67,614.995,756.217,10,4,23.189,0.94,0.912,
80,613.94,754.937,12,4,38.644,0.95,0.923,
117,614.694,755.876,28,14,104.107,0.88,0.522,
102,615.979,757.282,6,4,20.77,0.961,0.94,
29,14.748,17.591,8,4,3.472,0.862,0.796,
72,615.388,756.669,8,4,29.457,0.944,0.91,
77,72.783,92.025,0,0,14.906,1.0,1.0,
58,33.57,41.283,6,4,20.968,0.931,0.878,
20,13.579,15.44,0,0,0.021,1.0,1.0,
71,13.467,15.219,0,0,0.348,1.0,1.0,
75,615.149,749.02,20,7,35.631,0.893,0.839,
173,616.499,750.407,24,11,38.151,0.931,0.899,
115,37.543,46.041,2,2,23.858,0.983,0.973,
64,614.056,747.803,18,6,41.271,0.906,0.843,
120,41.312,50.64,4,2,35.181,0.983,0.975,
120,272.049,329.609,6,4,18.765,0.967,0.95,
67,613.731,747.377,54,33,31.752,0.642,0.454,
33,14.039,16.315,2,2,2.25,0.939,0.908,
349,615.147,749.02,136,64,209.37,0.822,0.681,
147,614.373,748.151,46,20,35.598,0.878,0.814,
81,614.968,748.818,6,4,33.359,0.951,0.914,
108,615.584,749.47,10,4,41.893,0.963,0.941,
142,615.1,748.965,16,6,27.287,0.958,0.937,
121,24.672,30.58,0,0,23.044,1.0,1.0,
93,614.308,748.08,8,2,18.501,0.978,0.968,
105,248.109,300.479,6,4,12.396,0.962,0.942,
75,615.069,748.929,12,4,12.94,0.947,0.921,
126,614.372,759.091,30,13,13.248,0.897,0.849,
74,614.837,759.583,14,4,37.42,0.946,0.918,
76,615.098,759.861,8,4,33.797,0.947,0.915,
25,13.394,15.003,2,2,2.834,0.92,0.879,
77,614.536,759.263,12,2,18.646,0.974,0.961,
76,14.462,17.917,8,4,22.782,0.947,0.921,
56,614.142,758.831,18,10,22.386,0.821,0.758,
126,27.283,34.496,4,2,24.871,0.984,0.976,
116,615.091,759.857,62,33,47.509,0.75,0.637,
206,615.106,759.872,52,27,135.402,0.874,0.812,
133,615.026,759.783,8,4,29.588,0.97,0.956,
38,13.91,16.364,0,0,1.647,1.0,1.0,
49,614.275,758.985,28,12,17.108,0.755,0.657,
173,614.754,759.494,32,18,38.867,0.884,0.835,
71,33.142,41.939,8,4,16.489,0.944,0.91,
48,14.268,17.597,0,0,5.449,1.0,1.0,
55,14.387,17.828,0,0,2.484,1.0,1.0,
112,34.525,43.706,4,2,25.674,0.982,0.973,
102,615.036,759.795,54,24,52.763,0.824,0.736,
28,13.842,16.178,4,4,4.782,0.857,0.779,
22,14.44,18.016,0,0,12.324,1.0,1.0,
159,613.37,814.928,80,38,75.593,0.811,0.673,
19,612.823,814.189,12,6,4.317,0.684,,
76,34.401,44.518,8,4,36.876,0.947,0.917,
231,613.219,814.712,80,33,41.701,0.879,0.817,
79,613.94,815.645,8,4,26.355,0.949,0.898,
256,613.763,815.46,94,47,121.698,0.852,0.764,
89,612.783,814.136,4,3,25.731,0.955,0.933,
377,613.691,815.376,156,70,160.247,0.83,0.734,
61,613.221,814.722,10,2,28.515,0.967,0.952,
258,613.938,815.647,32,14,71.996,0.946,0.917,
48,613.94,815.65,20,9,18.695,0.792,0.664,
119,613.571,733.832,56,34,56.894,0.697,0.552,
299,613.6,733.875,34,16,173.824,0.946,0.92,
95,612.62,732.683,40,20,23.248,0.832,0.753,
120,31.462,38.955,8,4,69.788,0.967,0.948,
105,614.336,734.666,8,4,9.539,0.962,0.942,
83,13.873,16.726,8,4,12.073,0.952,0.93,
37,13.708,16.481,8,4,1.974,0.892,0.836,
32,14.692,17.846,4,2,9.76,0.938,0.895,
62,612.69,732.769,6,4,25.289,0.935,0.904,
23,612.618,732.689,4,2,0.163,0.913,0.854,
266,613.611,733.889,128,69,169.605,0.786,0.627,
97,614.606,735.036,36,17,16.723,0.856,0.789,
17,615.04,765.084,4,2,2.558,0.882,0.838,
76,614.577,764.49,30,20,32.13,0.763,0.556,
117,615.13,765.177,18,10,66.948,0.897,0.837,
34,14.444,16.792,2,2,2.251,0.941,0.907,
55,17.789,22.918,4,3,4.522,0.927,0.89,
42,14.768,17.511,0,0,0.764,1.0,1.0,
46,14.454,16.842,4,2,4.872,0.957,0.937,
65,614.937,764.948,8,4,31.921,0.938,0.9,
118,91.026,113.559,4,4,21.366,0.966,0.949,
40,15.192,19.009,0,0,4.226,1.0,1.0,
74,614.476,764.362,12,2,6.807,0.973,0.96,
26,16.915,21.769,4,4,6.73,0.846,0.768,
369,614.986,765.024,44,26,307.694,0.94,0.705,
233,614.903,764.909,54,33,55.453,0.867,0.803,
32,15.178,18.997,4,4,3.267,0.875,0.812,
27,16.999,21.948,4,2,3.694,0.926,0.894,
75,614.448,764.331,12,2,7.798,0.973,0.96,
33,14.585,17.162,0,0,1.284,1.0,1.0,
29,14.84,17.946,2,2,2.598,0.931,0.896,
75,17.137,22.143,0,0,29.734,1.0,1.0,
26,616.843,737.469,4,2,20.072,0.923,0.835,
130,616.011,736.391,18,8,9.322,0.938,0.905,
215,616.786,737.395,50,22,52.305,0.893,0.839,
35,17.969,22.531,4,2,0.019,0.943,0.913,
77,616.636,737.195,12,5,40.786,0.922,0.88,
57,616.167,736.617,4,2,9.456,0.965,0.944,
77,30.178,38.165,4,2,29.747,0.974,0.959,
88,616.15,736.597,12,8,37.007,0.909,0.867,
120,25.264,32.044,4,2,68.964,0.983,0.973,
118,59.023,71.798,6,4,23.32,0.966,0.949,
120,47.322,58.249,2,2,19.302,0.983,0.975,
125,89.186,107.637,6,4,33.77,0.968,0.952,
85,616.49,737.005,18,8,18.322,0.906,0.857,
46,616.93,737.554,4,4,18.134,0.913,0.863,
207,615.717,736.025,84,39,91.527,0.841,0.73,
74,23.512,30.097,4,2,41.83,0.973,0.957,
56,616.68,737.266,4,2,10.388,0.964,0.947,
69,32.15,40.495,6,4,8.518,0.942,0.914,
29,16.3,20.29,0,0,0.29,1.0,1.0,
115,146.652,174.866,8,4,13.69,0.965,0.945,
