seq_len,wall_time,cpu_time,rnadist string,rnadist tree,rnapdist,f1score,mcc,auc
126,102.292,133.492,30,20,20.317,0.833,0.756,
109,36.386,41.583,28,16,18.134,0.853,0.775,
34,35.065,37.042,0,0,0.954,1.0,1.0,
